atributos,id,longitud,latitud,banosDesde,banosHasta,cantidadImagenes,comuna,dormitorioDesde,dormitorioHasta,esFavorito,esNuevo,esUltimaVenta,esUsado,fechaPublicacion,idTipoMoneda,idTipoOperacion,idTipoOperacionFamilia,idTipoOperacionPredominante,idTipoPropiedadFamilia,imagen,ordenProyecto,precioDesde,precioHasta,precioAlternativoDesde,precioAlternativoHasta,rutaLogo,superficieConstruidaDesde,superficieConstruidaHasta,superficieTerrazaDesde,superficieTerrazaHasta,superficieTerrenoDesde,superficieTerrenoHasta,superficieUtilDesde,superficieUtilHasta,tiene360,tieneMultimedia,rolVerificado,propietarios,titulo,urlFicha,idTipoPlan,mostrarLogo,mostrarCPP,region,start,resultados
"[109, 110]",1374411,-70.6733,-33.2929,4,4,27,Colina,5,5,False,False,0,True,2021-01-12,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20191206/1374411/s_wm_jcjs6667_4776_15532777_w1280.jpg,68,2100000.0,2100000.0,0.0,0.0,6182/111420191620556182.jpeg,0.0,0.0,0.0,0.0,2500.0,2500.0,250.0,250.0,False,False,False,0,Chicureo centro,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/colina/chicureo-centro/1374411,5,1,1,metropolitana,250,25
"[109, 110]",1603201,-70.5768,-33.456,3,3,20,Ñuñoa,4,4,False,False,0,True,2020-11-04,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20201104/1603201/s_wm_gardella_propiedades_3827a.jpg,72,1900000.0,1900000.0,0.0,0.0,1388/2018082451001286759.jpg,0.0,0.0,0.0,0.0,1050.0,1050.0,250.0,250.0,False,False,False,0,DIAGONAL ORIENTE  ALTURA 5500,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/nunoa/diagonal-oriente-altura-5500/1603201,4,1,0,metropolitana,250,25
"[109, 110]",1697775,-70.5629,-33.4106,6,6,20,Las Condes,6,6,False,False,0,True,2021-03-20,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210320/1697775/s_wm_redflip_1947a.jpg,74,120.0,120.0,0.0,0.0,21397/0820202022043021397.jpeg,0.0,0.0,0.0,0.0,465.0,465.0,254.0,254.0,False,False,True,0,IV CENTENARIO / APOQUINDO / METRO MANQUEHUE,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/iv-centenario-apoquindo-metro-manquehue/1697775,4,1,0,metropolitana,250,25
"[41, 97, 99, 102, 107, 109]",1681968,-71.205209,-33.681755,3,3,11,Melipilla,8,8,False,False,0,True,2021-03-01,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210301/1681968/s_wm_2021030131103372127.jpeg,77,1400000.0,1400000.0,0.0,0.0,,250.0,250.0,0.0,0.0,1000.0,1000.0,0.0,0.0,False,False,True,0,Linda casa Centro de Melipilla 8D/3B - 1000m2,https://www.toctoc.com/propiedades/arriendoparticularsr/casa/melipilla/linda-casa-centro-de-melipilla-8d-3b-1000m2/1681968,0,1,0,metropolitana,250,25
"[5, 7, 8, 10, 11, 13, 15, 18, 21, 41, 42, 53, 97, 99, 101, 102, 103, 107, 109, 112]",1708225,-70.5627855,-33.3996067,4,4,9,Las Condes,7,7,False,False,0,True,2021-04-02,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210402/1708225/s_wm_2021040214204908831.jpg,79,1650000.0,1650000.0,0.0,0.0,,250.0,250.0,0.0,0.0,200.0,200.0,0.0,0.0,False,False,False,0,"CASA LINDA ESTILO TRADICIONAL , 7 DORMITORIOS.",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/las-condes/casa-linda-estilo-tradicional-7-dormitorios/1708225,0,1,0,metropolitana,250,25
"[23, 41, 99, 102, 107, 109, 112]",1694532,-70.677467,-33.4447799,3,3,9,Santiago,5,5,False,False,0,True,2021-03-16,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210316/1694532/s_wm_2021031625281362064.jpg,79,230000.0,230000.0,0.0,0.0,,250.0,250.0,0.0,0.0,300.0,300.0,0.0,0.0,False,False,False,0,Habitación con baño en casa patrimonial,https://www.toctoc.com/propiedades/arriendoparticularsr/casa/santiago/habitacion-con-bano-en-casa-patrimonial/1694532,0,1,0,metropolitana,250,25
"[41, 99, 102, 107, 109, 112]",1698735,-70.5446133,-33.4840745,3,3,5,Peñalolén,4,4,False,False,0,True,2021-03-21,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210321/1698735/s_wm_2021032119209145192.jpeg,79,800000.0,800000.0,0.0,0.0,,250.0,250.0,0.0,0.0,250.0,250.0,0.0,0.0,False,False,False,0,"Avenida el valle  8788, Peñalolén",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/penalolen/avenida-el-valle-8788-penalolen/1698735,0,1,0,metropolitana,250,25
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,metropolitana,260,10
"[109, 110]",1527877,-70.4932,-33.3623,3,3,26,Lo Barnechea,4,4,False,False,0,True,2020-07-31,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200731/1527877/s_wm_realtycorp_44664-201044664-314419_1.jpg,63,100.0,100.0,0.0,0.0,1409/2015080701482685533.jpg,0.0,0.0,0.0,0.0,8500.0,8500.0,260.0,260.0,False,False,True,0,El Arrayán / Vista espectacular / Los Quillayes,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/el-arrayan-vista-espectacular-los-quillayes/1527877,5,1,1,metropolitana,260,10
"[109, 110]",1694591,-70.6019,-33.4338,5,5,7,Providencia,8,8,False,False,0,True,2021-03-16,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210316/1694591/s_wm_invictuschile_77678-201077678-2283441_1.jpg,64,3250000.0,3250000.0,0.0,0.0,18081/0919202019565518081.jpeg,0.0,0.0,0.0,0.0,810.0,810.0,269.0,269.0,False,False,True,0,Los Leones,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/providencia/los-leones/1694591,5,1,1,metropolitana,260,10
[109],1559274,-70.5196,-33.4013,0,0,4,Las Condes,0,0,False,False,0,True,2020-09-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200913/1559274/s_wm_berrioszegers_propiedades_11321-201011321-901994_1.jpg,64,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3083.0,3083.0,0.0,0.0,False,False,True,0,DOMINICOS ANTIGUO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/dominicos-antiguo/1559274,5,1,1,metropolitana,260,10
"[109, 110]",1506052,-70.6671,-33.4383,5,5,23,Santiago,9,9,False,False,0,True,2020-11-05,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200627/1506052/s_wm_century21lasamericas_5e7a1555f2294.jpg,64,100.0,100.0,0.0,0.0,18643/logocentury.jpg,0.0,0.0,0.0,0.0,263.0,263.0,263.0,263.0,False,False,False,0,Maturana,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/maturana/1506052,5,1,1,metropolitana,260,10
"[109, 110]",1511913,-70.5943,-33.4193,0,0,7,Las Condes,0,0,False,False,0,True,2020-07-07,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200707/1511913/s_wm_pyglarrain_17668-201017668-1973035_1.jpg,65,82.0,82.0,0.0,0.0,1542/2018071047177715760.jpg,0.0,0.0,0.0,0.0,400.0,400.0,263.0,263.0,False,False,False,0,Presidente Errazuriz,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/presidente-errazuriz/1511913,5,1,1,metropolitana,260,10
"[109, 110]",1702996,-70.5616,-33.3211,4,4,10,Lo Barnechea,4,4,False,False,0,True,2021-03-26,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210326/1702996/s_wm_todopropiedades_big_c238u3289codecef6.jpg,67,100.0,100.0,0.0,0.0,22682/0329202115343922682.png,0.0,0.0,0.0,0.0,694.0,694.0,260.0,260.0,False,False,False,0,Avenida Pie Andino-Paseo Los Bravos..........,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/avenida-pie-andino-paseo-los-bravos/1702996,4,1,0,metropolitana,260,10
[109],1674430,-70.5807656,-33.5389693,3,3,13,La Florida,3,3,False,False,0,True,2021-02-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210217/1674430/s_wm_834afe1b-7e32-47b7-88d7-59f0e8d246c8_20210217_232456.jpeg,67,800000.0,800000.0,0.0,0.0,22394/0216202119530522394.jpeg,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,False,0,"Arriendo Casa con local comercial, La Florida",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/arriendo-casa-con-local-comercial-la-florida/1674430,4,1,0,metropolitana,260,10
[],1711630,-70.653,-33.4591,1,1,13,Santiago,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711630/easyprop_9706-201009706-1852103_1.jpg,68,350000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,Roberto Espínoza con Avenida Matta,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/roberto-espinoza-con-avenida-matta/1711630,4,1,0,metropolitana,260,10
"[23, 41, 99, 102, 107, 109, 112]",1615389,-70.66338574,-33.30517735,4,4,4,Colina,4,4,False,False,0,True,2020-11-19,2,14,5,14,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20201119/1615389/s_wm_2020111951567145914.jpeg,78,88.0,88.0,0.0,0.0,,260.0,260.0,0.0,0.0,720.0,720.0,0.0,0.0,False,False,False,0,"Av chamisero  11100 61, Colina",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/colina/av-chamisero-11100-61-colina/1615389,0,1,0,metropolitana,260,10
"[109, 110]",1678308,-70.678,-33.308,3,3,24,Colina,4,4,False,False,0,True,2021-03-18,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210223/1678308/s_wm_nietoystonepropiedades_77540-201077540-2278928_1.jpg,62,1700000.0,1700000.0,0.0,0.0,16527/2018121830475939322.jpg,0.0,0.0,0.0,0.0,1000.0,1000.0,275.0,275.0,False,False,True,0,Av El Valle-Chicureo,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/colina/av-el-valle-chicureo/1678308,5,1,1,metropolitana,270,14
"[109, 110]",1424349,-70.5307,-33.3931,5,5,37,Las Condes,7,7,False,False,0,True,2020-11-05,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200217/1424349/s_wm_century21aprica_5e46ca9ca4e57.jpg,62,3500000.0,3500000.0,0.0,0.0,19480/1218201921102819480.jpeg,0.0,0.0,0.0,0.0,1200.0,1200.0,278.0,278.0,False,False,True,0,Las Lavandulas,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/las-lavandulas/1424349,5,1,1,metropolitana,270,14
"[109, 110]",1264927,-70.5487,-33.3365,5,5,27,Lo Barnechea,6,6,False,False,0,True,2021-04-01,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190705/1264927/s_wm_vld_64585-201064585-2253248_1.jpg,62,130.0,130.0,0.0,0.0,2756/2018100848128749905.jpg,0.0,0.0,0.0,0.0,731.0,731.0,274.0,274.0,False,False,True,0,CONDOMINIO LOS MONJES,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/condominio-los-monjes/1264927,5,1,1,metropolitana,270,14
"[109, 110]",1284854,-70.6081,-33.4134,4,4,3,Providencia,4,4,False,False,0,True,2019-08-06,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190801/1284854/s_wm_berrioszegers_propiedades_34794-201034794-905627_1.jpg,62,110.0,110.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,489.0,489.0,270.0,270.0,False,False,True,0,Santa María,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/providencia/santa-maria/1284854,5,1,1,metropolitana,270,14
"[109, 110]",1459995,-70.5677,-33.3222,4,4,13,Lo Barnechea,5,5,False,False,0,True,2021-02-09,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200415/1459995/s_wm_vupr_propiedades_a0i4p000008gmq5aak.jpg,63,117.0,117.0,0.0,0.0,1736/2016032157438919071.jpg,0.0,0.0,0.0,0.0,790.0,790.0,271.0,271.0,False,False,True,0,Condominio Los Bravos,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/condominio-los-bravos/1459995,5,1,1,metropolitana,270,14
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,metropolitana,270,14
[109],1559274,-70.5196,-33.4013,0,0,4,Las Condes,0,0,False,False,0,True,2020-09-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200913/1559274/s_wm_berrioszegers_propiedades_11321-201011321-901994_1.jpg,64,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3083.0,3083.0,0.0,0.0,False,False,True,0,DOMINICOS ANTIGUO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/dominicos-antiguo/1559274,5,1,1,metropolitana,270,14
[],1390317,-70.5668,-33.3217,4,4,8,Lo Barnechea,4,4,False,False,0,True,2020-12-21,2,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200102/1390317/byas_propiedades_1670-19748-1577988009.jpg,65,100.0,100.0,0.0,0.0,6175/2016101121437843220.jpg,0.0,0.0,0.0,0.0,700.0,700.0,270.0,270.0,False,False,False,0,Los Bravos /Condominio Dehesa,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/los-bravos-condominio-dehesa/1390317,5,1,1,metropolitana,270,14
"[107, 109]",1684379,-70.5867071,-33.5648499,3,3,36,La Florida,4,4,False,False,0,True,2021-03-03,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210303/1684379/s_wm_fc463f81-5539-4067-ad13-5316d16bca29_20210303_144009.jpg,67,14420.0,14420.0,0.0,0.0,18542/1015201917454918542.png,270.0,270.0,0.0,0.0,885.0,885.0,0.0,0.0,False,False,True,0,SIN COMISIÓN - Increíble Casa con empresa en Los Quillayes,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/sin-comision-increible-casa-con-empresa-en-los-quillayes/1684379,4,1,0,metropolitana,270,14
[109],1674430,-70.5807656,-33.5389693,3,3,13,La Florida,3,3,False,False,0,True,2021-02-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210217/1674430/s_wm_834afe1b-7e32-47b7-88d7-59f0e8d246c8_20210217_232456.jpeg,67,800000.0,800000.0,0.0,0.0,22394/0216202119530522394.jpeg,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,False,0,"Arriendo Casa con local comercial, La Florida",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/arriendo-casa-con-local-comercial-la-florida/1674430,4,1,0,metropolitana,270,14
[],1711630,-70.653,-33.4591,1,1,13,Santiago,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711630/easyprop_9706-201009706-1852103_1.jpg,68,350000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,Roberto Espínoza con Avenida Matta,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/roberto-espinoza-con-avenida-matta/1711630,4,1,0,metropolitana,270,14
"[109, 110]",1460641,-70.856,-33.7209,4,4,16,Isla de Maipo,4,4,False,False,0,True,2020-04-16,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200415/1460641/s_wm_tucasa_5227-201005227-1807098_1.jpg,71,1300000.0,1300000.0,0.0,0.0,2283/050420201600582283.jpeg,0.0,0.0,0.0,0.0,5000.0,5000.0,275.0,275.0,False,False,True,0,Lonquen Sur - Plaza Lonquén,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/isla-de-maipo/lonquen-sur-plaza-lonquen/1460641,4,1,0,metropolitana,270,14
"[109, 110]",1635506,-70.6293,-33.4392,3,3,15,Providencia,8,8,False,False,0,True,2020-12-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20201218/1635506/s_wm_unne_7335-201007335-1840206_1.jpg,72,70.0,70.0,0.0,0.0,20488/0211202116564620488.jpeg,0.0,0.0,0.0,0.0,275.0,275.0,270.0,270.0,False,False,False,0,Seminario // Rancagua,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/providencia/seminario-rancagua/1635506,4,1,0,metropolitana,270,14
"[5, 8, 13, 15, 41, 43, 97, 99, 102, 107, 109, 112]",1689452,-70.534932,-33.495751,5,5,13,Peñalolén,4,4,False,False,0,True,2021-03-10,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210310/1689452/s_wm_2021031009593990243.jpg,77,2300000.0,2300000.0,0.0,0.0,,270.0,270.0,0.0,0.0,1500.0,1500.0,0.0,0.0,False,False,True,0,"JUAN DE DIOS VIAL CORREA 4180, Peñalolén",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/penalolen/juan-de-dios-vial-correa-4180-penalolen/1689452,0,1,0,metropolitana,270,14
"[109, 110]",1695708,-70.51575273,-33.39746926,4,4,20,Las Condes,4,4,False,False,0,True,2021-03-18,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210318/1695708/s_wm_berrioszegers_propiedades_37188-201037188-947989_1.jpg,62,2500000.0,2500000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,500.0,500.0,280.0,280.0,False,False,True,0,CAMINO LAS HOJAS,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/camino-las-hojas/1695708,5,1,1,metropolitana,280,9
"[109, 110]",1706941,-70.7416,-33.7301,6,6,27,Buin,7,7,False,False,0,True,2021-04-01,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210401/1706941/s_wm_vivax_propiedades_712168-201712168-200196_1.jpg,63,3000000.0,3000000.0,0.0,0.0,1709/2017083103508225187.jpg,0.0,0.0,0.0,0.0,360.0,360.0,280.0,280.0,False,False,True,0,"Vendo o Arriendo Propiedad ideal Oficina o Comercio, Remodelada ! Buin Centro",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/buin/vendo-o-arriendo-propiedad-ideal-oficina-o-comercio-remodelada-buin-centro/1706941,5,1,1,metropolitana,280,9
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,metropolitana,280,9
"[109, 110]",1649087,-70.5094,-33.3445,4,4,23,Lo Barnechea,4,4,False,False,0,True,2021-01-11,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210111/1649087/s_wm_fpd_373820-201373820-812194_1.jpg,63,2800000.0,2800000.0,0.0,0.0,,0.0,0.0,0.0,0.0,900.0,900.0,280.0,280.0,False,False,True,0,Camino Huinganal,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/camino-huinganal/1649087,5,1,1,metropolitana,280,9
[109],1559274,-70.5196,-33.4013,0,0,4,Las Condes,0,0,False,False,0,True,2020-09-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200913/1559274/s_wm_berrioszegers_propiedades_11321-201011321-901994_1.jpg,64,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3083.0,3083.0,0.0,0.0,False,False,True,0,DOMINICOS ANTIGUO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/dominicos-antiguo/1559274,5,1,1,metropolitana,280,9
"[109, 110]",1652398,-70.5442,-33.4291,4,4,3,Las Condes,9,9,False,False,0,True,2021-01-15,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210115/1652398/s_wm_berrioszegers_propiedades_36955-201036955-943511_1.jpg,64,125.0,125.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,360.0,360.0,280.0,280.0,False,False,True,0,MANQUEHUE,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/manquehue/1652398,5,1,1,metropolitana,280,9
[109],1674430,-70.5807656,-33.5389693,3,3,13,La Florida,3,3,False,False,0,True,2021-02-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210217/1674430/s_wm_834afe1b-7e32-47b7-88d7-59f0e8d246c8_20210217_232456.jpeg,67,800000.0,800000.0,0.0,0.0,22394/0216202119530522394.jpeg,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,False,0,"Arriendo Casa con local comercial, La Florida",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/arriendo-casa-con-local-comercial-la-florida/1674430,4,1,0,metropolitana,280,9
"[109, 110]",1705327,-70.598,-33.4122,6,6,27,Las Condes,0,0,False,False,0,True,2021-03-30,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210330/1705327/s_wm_ichipropiedades_5208-201005208-1806151_1.jpg,68,220.0,220.0,0.0,0.0,22418/0114202116580422418.jpeg,0.0,0.0,0.0,0.0,589.0,589.0,287.0,287.0,False,False,False,0,El Golf,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/el-golf/1705327,4,1,0,metropolitana,280,9
[],1711630,-70.653,-33.4591,1,1,13,Santiago,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711630/easyprop_9706-201009706-1852103_1.jpg,68,350000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,Roberto Espínoza con Avenida Matta,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/roberto-espinoza-con-avenida-matta/1711630,4,1,0,metropolitana,280,9
"[109, 110]",1700086,-70.5918,-33.3094,4,4,37,Lo Barnechea,5,5,False,False,0,True,2021-03-23,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210323/1700086/s_wm_one_propiedades_ofinet_2005-201002005-84899_1.jpg,62,3200000.0,3200000.0,0.0,0.0,6188/031720201601126188.jpeg,0.0,0.0,0.0,0.0,990.0,990.0,290.0,290.0,False,False,True,0,Condominio Portezuelo/Colegio Craighouse,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/condominio-portezuelo-colegio-craighouse/1700086,5,1,1,metropolitana,290,11
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,metropolitana,290,11
"[109, 110]",1683951,-70.582,-33.3924,3,3,10,Vitacura,4,4,False,False,0,True,2021-03-03,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210303/1683951/s_wm_alaluf_propiedades_25756_373732c9 69bb 4cac bcf0 155d90611ed1.jpg,63,4500000.0,4500000.0,0.0,0.0,1607/2013070231348537761.jpg,0.0,0.0,0.0,0.0,842.0,842.0,292.0,292.0,False,False,True,0,SECTOR JACQUES CAZOTTE/ ALIANZA FRANCESA,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/vitacura/sector-jacques-cazotte-alianza-francesa/1683951,5,1,1,metropolitana,290,11
"[109, 110]",1338115,-70.4956,-33.3781,4,4,20,Las Condes,5,5,False,False,0,True,2021-04-08,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20191016/1338115/s_wm_golden_propiedades_2547-201002547-144628_1.jpg,63,2500000.0,2500000.0,0.0,0.0,,0.0,0.0,0.0,0.0,1250.0,1250.0,290.0,290.0,False,False,True,0,QUINCHAMALI,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/quinchamali/1338115,5,1,1,metropolitana,290,11
"[109, 110]",1582938,-70.5983,-33.4,4,4,1,Vitacura,7,7,False,False,0,True,2020-10-09,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20201009/1582938/s_wm_viv_75955-201075955-2247657_1.jpg,63,280.0,280.0,0.0,0.0,1311/2018100850324227788.jpg,0.0,0.0,0.0,0.0,615.0,615.0,293.0,293.0,False,False,True,0,Nueva Costanera,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/vitacura/nueva-costanera/1582938,5,1,1,metropolitana,290,11
"[109, 110]",1705871,-70.6377,-33.2855,3,3,11,Colina,4,4,False,False,0,True,2021-03-31,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210331/1705871/s_wm_fch_120782-201120782-844675_1.jpg,64,2590000.0,2590000.0,0.0,0.0,1271/2016050415464578503.jpg,0.0,0.0,0.0,0.0,1000.0,1000.0,290.0,290.0,False,False,False,0,Piedra Roja,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/colina/piedra-roja/1705871,5,1,1,metropolitana,290,11
